03/01/2016,34
03/01/2016,40
03/01/2016,37
03/01/2016,34
03/01/2016,36
03/01/2016,40
03/01/2016,39
03/01/2016,37
03/01/2016,41
03/01/2016,34
03/01/2016,46
03/01/2016,47
03/01/2016,48
03/01/2016,47
03/01/2016,38
03/01/2016,48
03/01/2016,47
03/01/2016,35
03/01/2016,44
03/01/2016,46
03/01/2016,47
03/01/2016,37
03/01/2016,44
03/01/2016,49
03/01/2016,50
03/01/2016,34
03/01/2016,37
03/01/2016,42
03/01/2016,47
03/01/2016,47
03/01/2016,45
03/01/2016,40
03/01/2016,15
03/01/2016,41
03/01/2016,31
03/01/2016,39
03/01/2016,45
03/01/2016,41
03/01/2016,41
03/01/2016,41
03/01/2016,41
03/01/2016,10
03/01/2016,12
03/01/2016,26
03/01/2016,34
03/01/2016,35
03/01/2016,12
03/01/2016,16
03/01/2016,33
03/01/2016,37
03/01/2016,32
03/01/2016,36
03/01/2016,23
03/01/2016,25
03/01/2016,24
03/01/2016,26
03/01/2016,21
03/01/2016,23
03/01/2016,11
03/01/2016,3
03/01/2016,22
10/01/2016,44
10/01/2016,43
10/01/2016,49
10/01/2016,47
10/01/2016,28
10/01/2016,36
10/01/2016,28
10/01/2016,6
10/01/2016,32
10/01/2016,35
10/01/2016,13
10/01/2016,2
10/01/2016,0
10/01/2016,37
10/01/2016,37
10/01/2016,27
10/01/2016,30
10/01/2016,34
10/01/2016,35
10/01/2016,37
10/01/2016,23
10/01/2016,14
10/01/2016,29
10/01/2016,-13
10/01/2016,27
10/01/2016,60
10/01/2016,60
10/01/2016,60
10/01/2016,39
10/01/2016,33
10/01/2016,32
10/01/2016,24
10/01/2016,9
10/01/2016,8
10/01/2016,33
10/01/2016,41
10/01/2016,42
10/01/2016,52
10/01/2016,48
10/01/2016,35
10/01/2016,38
10/01/2016,34
10/01/2016,40
10/01/2016,51
10/01/2016,36
10/01/2016,43
10/01/2016,49
10/01/2016,49
10/01/2016,47
10/01/2016,51
10/01/2016,55
10/01/2016,55
10/01/2016,46
10/01/2016,45
10/01/2016,48
10/01/2016,51
10/01/2016,57
10/01/2016,51
10/01/2016,39
10/01/2016,54
10/01/2016,53
10/01/2016,47
10/01/2016,14
10/01/2016,29
10/01/2016,15
10/01/2016,27
10/01/2016,26
10/01/2016,28
10/01/2016,33
10/01/2016,29
10/01/2016,35
10/01/2016,35
10/01/2016,63
10/01/2016,70
10/01/2016,56
10/01/2016,53
10/01/2016,72
10/01/2016,70
10/01/2016,63
10/01/2016,51
10/01/2016,54
10/01/2016,63
10/01/2016,65
10/01/2016,68
10/01/2016,49
10/01/2016,42
10/01/2016,43
10/01/2016,45
10/01/2016,46
10/01/2016,49
10/01/2016,73
10/01/2016,74
10/01/2016,72
10/01/2016,72
10/01/2016,73
10/01/2016,33
10/01/2016,36
10/01/2016,30
10/01/2016,29
10/01/2016,26
10/01/2016,30
10/01/2016,28
10/01/2016,26
10/01/2016,35
10/01/2016,36
10/01/2016,31
10/01/2016,34
10/01/2016,27
10/01/2016,22
10/01/2016,23
10/01/2016,22
10/01/2016,21
10/01/2016,20
10/01/2016,26
10/01/2016,31
10/01/2016,28
10/01/2016,31
10/01/2016,28
10/01/2016,30
10/01/2016,35
10/01/2016,38
10/01/2016,36
10/01/2016,39
10/01/2016,36
10/01/2016,51
10/01/2016,51
10/01/2016,54
10/01/2016,46
10/01/2016,51
10/01/2016,22
10/01/2016,18
10/01/2016,27
10/01/2016,35
10/01/2016,39
10/01/2016,33
10/01/2016,60
10/01/2016,28
10/01/2016,24
10/01/2016,31
10/01/2016,30
10/01/2016,29
10/01/2016,24
10/01/2016,28
10/01/2016,21
10/01/2016,30
10/01/2016,25
10/01/2016,16
10/01/2016,14
10/01/2016,19
10/01/2016,17
10/01/2016,17
10/01/2016,42
10/01/2016,43
10/01/2016,51
10/01/2016,47
10/01/2016,46
10/01/2016,45
10/01/2016,40
10/01/2016,35
10/01/2016,31
10/01/2016,28
10/01/2016,31
10/01/2016,32
10/01/2016,26
10/01/2016,34
10/01/2016,23
10/01/2016,18
10/01/2016,10
10/01/2016,19
10/01/2016,11
10/01/2016,15
10/01/2016,9
10/01/2016,16
10/01/2016,22
10/01/2016,13
10/01/2016,21
10/01/2016,22
10/01/2016,24
10/01/2016,20
10/01/2016,25
10/01/2016,23
10/01/2016,21
10/01/2016,20
10/01/2016,17
10/01/2016,22
10/01/2016,25
10/01/2016,48
10/01/2016,42
10/01/2016,33
10/01/2016,30
10/01/2016,25
10/01/2016,60
10/01/2016,35
10/01/2016,34
10/01/2016,35
10/01/2016,31
10/01/2016,31
10/01/2016,27
10/01/2016,25
10/01/2016,29
10/01/2016,24
10/01/2016,34
10/01/2016,37
10/01/2016,29
10/01/2016,27
10/01/2016,37
10/01/2016,51
10/01/2016,40
10/01/2016,37
10/01/2016,37
10/01/2016,40
10/01/2016,47
10/01/2016,10
10/01/2016,11
10/01/2016,12
10/01/2016,8
10/01/2016,10
10/01/2016,31
10/01/2016,32
10/01/2016,31
10/01/2016,32
10/01/2016,31
10/01/2016,29
10/01/2016,29
10/01/2016,33
10/01/2016,35
10/01/2016,36
10/01/2016,34
10/01/2016,43
10/01/2016,18
10/01/2016,38
10/01/2016,42
10/01/2016,28
10/01/2016,38
10/01/2016,29
10/01/2016,37
10/01/2016,32
10/01/2016,31
10/01/2016,32
10/01/2016,36
10/01/2016,29
10/01/2016,29
10/01/2016,28
10/01/2016,79
10/01/2016,32
10/01/2016,42
10/01/2016,48
10/01/2016,45
10/01/2016,40
10/01/2016,15
10/01/2016,13
10/01/2016,14
10/01/2016,17
10/01/2016,16
10/01/2016,37
10/01/2016,41
10/01/2016,36
10/01/2016,37
10/01/2016,38
10/01/2016,41
10/01/2016,41
10/01/2016,39
10/01/2016,42
10/01/2016,32
10/01/2016,48
10/01/2016,50
10/01/2016,53
10/01/2016,59
10/01/2016,37
10/01/2016,49
10/01/2016,55
10/01/2016,32
10/01/2016,44
10/01/2016,44
10/01/2016,53
10/01/2016,42
10/01/2016,44
10/01/2016,54
10/01/2016,53
10/01/2016,36
10/01/2016,42
10/01/2016,43
10/01/2016,51
10/01/2016,52
10/01/2016,45
10/01/2016,39
10/01/2016,31
10/01/2016,34
10/01/2016,25
10/01/2016,35
10/01/2016,44
10/01/2016,39
10/01/2016,34
10/01/2016,40
10/01/2016,37
10/01/2016,31
10/01/2016,32
10/01/2016,36
10/01/2016,41
10/01/2016,41
10/01/2016,31
10/01/2016,33
10/01/2016,33
10/01/2016,35
10/01/2016,29
10/01/2016,34
10/01/2016,23
10/01/2016,23
10/01/2016,24
10/01/2016,27
10/01/2016,22
10/01/2016,25
10/01/2016,15
10/01/2016,18
10/01/2016,22
17/01/2016,42
17/01/2016,39
17/01/2016,48
17/01/2016,45
17/01/2016,24
17/01/2016,43
17/01/2016,16
17/01/2016,2
17/01/2016,32
17/01/2016,31
17/01/2016,10
17/01/2016,-1
17/01/2016,9
17/01/2016,29
17/01/2016,26
17/01/2016,36
17/01/2016,24
17/01/2016,42
17/01/2016,29
17/01/2016,35
17/01/2016,15
17/01/2016,1
17/01/2016,18
17/01/2016,7
17/01/2016,23
17/01/2016,60
17/01/2016,60
17/01/2016,60
17/01/2016,44
17/01/2016,37
17/01/2016,29
17/01/2016,18
17/01/2016,1
17/01/2016,-4
17/01/2016,34
17/01/2016,41
17/01/2016,41
17/01/2016,52
17/01/2016,49
17/01/2016,31
17/01/2016,39
17/01/2016,36
17/01/2016,42
17/01/2016,53
17/01/2016,38
17/01/2016,43
17/01/2016,52
17/01/2016,53
17/01/2016,51
17/01/2016,54
17/01/2016,57
17/01/2016,56
17/01/2016,49
17/01/2016,47
17/01/2016,50
17/01/2016,54
17/01/2016,57
17/01/2016,54
17/01/2016,46
17/01/2016,55
17/01/2016,56
17/01/2016,50
17/01/2016,3
17/01/2016,29
17/01/2016,6
17/01/2016,29
17/01/2016,21
17/01/2016,28
17/01/2016,34
17/01/2016,30
17/01/2016,34
17/01/2016,34
17/01/2016,56
17/01/2016,67
17/01/2016,50
17/01/2016,49
17/01/2016,69
17/01/2016,67
17/01/2016,58
17/01/2016,50
17/01/2016,51
17/01/2016,59
17/01/2016,61
17/01/2016,66
17/01/2016,48
17/01/2016,42
17/01/2016,42
17/01/2016,44
17/01/2016,45
17/01/2016,48
17/01/2016,73
17/01/2016,73
17/01/2016,71
17/01/2016,70
17/01/2016,71
17/01/2016,32
17/01/2016,36
17/01/2016,26
17/01/2016,21
17/01/2016,20
17/01/2016,21
17/01/2016,24
17/01/2016,16
17/01/2016,26
17/01/2016,31
17/01/2016,22
17/01/2016,24
17/01/2016,22
17/01/2016,16
17/01/2016,20
17/01/2016,16
17/01/2016,16
17/01/2016,11
17/01/2016,29
17/01/2016,34
17/01/2016,30
17/01/2016,35
17/01/2016,30
17/01/2016,34
17/01/2016,29
17/01/2016,32
17/01/2016,31
17/01/2016,31
17/01/2016,34
17/01/2016,49
17/01/2016,49
17/01/2016,53
17/01/2016,46
17/01/2016,49
17/01/2016,21
17/01/2016,14
17/01/2016,26
17/01/2016,34
17/01/2016,36
17/01/2016,32
17/01/2016,60
17/01/2016,26
17/01/2016,18
17/01/2016,23
17/01/2016,24
17/01/2016,21
17/01/2016,17
17/01/2016,21
17/01/2016,7
17/01/2016,22
17/01/2016,9
17/01/2016,-1
17/01/2016,-7
17/01/2016,5
17/01/2016,3
17/01/2016,2
17/01/2016,43
17/01/2016,42
17/01/2016,49
17/01/2016,47
17/01/2016,45
17/01/2016,44
17/01/2016,41
17/01/2016,33
17/01/2016,28
17/01/2016,28
17/01/2016,29
17/01/2016,33
17/01/2016,26
17/01/2016,32
17/01/2016,26
17/01/2016,16
17/01/2016,22
17/01/2016,21
17/01/2016,11
17/01/2016,25
17/01/2016,17
17/01/2016,25
17/01/2016,30
17/01/2016,20
17/01/2016,23
17/01/2016,26
17/01/2016,25
17/01/2016,21
17/01/2016,27
17/01/2016,22
17/01/2016,26
17/01/2016,26
17/01/2016,22
17/01/2016,17
17/01/2016,21
17/01/2016,45
17/01/2016,41
17/01/2016,38
17/01/2016,31
17/01/2016,25
17/01/2016,60
17/01/2016,33
17/01/2016,35
17/01/2016,34
17/01/2016,35
17/01/2016,38
17/01/2016,27
17/01/2016,23
17/01/2016,24
17/01/2016,24
17/01/2016,35
17/01/2016,37
17/01/2016,26
17/01/2016,25
17/01/2016,34
17/01/2016,47
17/01/2016,41
17/01/2016,39
17/01/2016,38
17/01/2016,41
17/01/2016,45
17/01/2016,9
17/01/2016,11
17/01/2016,-3
17/01/2016,-6
17/01/2016,8
17/01/2016,24
17/01/2016,25
17/01/2016,26
17/01/2016,23
17/01/2016,23
17/01/2016,23
17/01/2016,24
17/01/2016,36
17/01/2016,39
17/01/2016,37
17/01/2016,38
17/01/2016,48
17/01/2016,25
17/01/2016,45
17/01/2016,43
17/01/2016,38
17/01/2016,43
17/01/2016,37
17/01/2016,44
17/01/2016,31
17/01/2016,27
17/01/2016,32
17/01/2016,36
17/01/2016,25
17/01/2016,27
17/01/2016,27
17/01/2016,78
17/01/2016,32
17/01/2016,42
17/01/2016,48
17/01/2016,44
17/01/2016,41
17/01/2016,7
17/01/2016,8
17/01/2016,16
17/01/2016,23
17/01/2016,9
17/01/2016,32
17/01/2016,38
17/01/2016,35
17/01/2016,33
17/01/2016,35
17/01/2016,42
17/01/2016,37
17/01/2016,35
17/01/2016,46
17/01/2016,37
17/01/2016,48
17/01/2016,52
17/01/2016,51
17/01/2016,59
17/01/2016,41
17/01/2016,49
17/01/2016,55
17/01/2016,33
17/01/2016,47
17/01/2016,47
17/01/2016,52
17/01/2016,44
17/01/2016,48
17/01/2016,53
17/01/2016,52
17/01/2016,40
17/01/2016,45
17/01/2016,47
17/01/2016,52
17/01/2016,51
17/01/2016,46
17/01/2016,44
17/01/2016,30
17/01/2016,35
17/01/2016,24
17/01/2016,34
17/01/2016,42
17/01/2016,38
17/01/2016,35
17/01/2016,38
17/01/2016,37
17/01/2016,30
17/01/2016,32
17/01/2016,42
17/01/2016,46
17/01/2016,44
17/01/2016,31
17/01/2016,34
17/01/2016,28
17/01/2016,29
17/01/2016,25
17/01/2016,30
17/01/2016,10
17/01/2016,9
17/01/2016,11
17/01/2016,14
17/01/2016,23
17/01/2016,27
17/01/2016,19
17/01/2016,21
17/01/2016,24
24/01/2016,36
24/01/2016,33
24/01/2016,47
24/01/2016,42
24/01/2016,23
24/01/2016,43
24/01/2016,8
24/01/2016,-9
24/01/2016,31
24/01/2016,37
24/01/2016,9
24/01/2016,-3
24/01/2016,-5
24/01/2016,32
24/01/2016,25
24/01/2016,37
24/01/2016,25
24/01/2016,43
24/01/2016,27
24/01/2016,36
24/01/2016,-2
24/01/2016,-4
24/01/2016,6
24/01/2016,3
24/01/2016,23
24/01/2016,60
24/01/2016,60
24/01/2016,60
24/01/2016,43
24/01/2016,35
24/01/2016,30
24/01/2016,24
24/01/2016,0
24/01/2016,-8
24/01/2016,37
24/01/2016,47
24/01/2016,47
24/01/2016,58
24/01/2016,56
24/01/2016,39
24/01/2016,35
24/01/2016,28
24/01/2016,31
24/01/2016,54
24/01/2016,39
24/01/2016,46
24/01/2016,55
24/01/2016,53
24/01/2016,53
24/01/2016,55
24/01/2016,59
24/01/2016,58
24/01/2016,52
24/01/2016,52
24/01/2016,54
24/01/2016,56
24/01/2016,61
24/01/2016,55
24/01/2016,47
24/01/2016,57
24/01/2016,57
24/01/2016,53
24/01/2016,15
24/01/2016,38
24/01/2016,16
24/01/2016,36
24/01/2016,25
24/01/2016,39
24/01/2016,27
24/01/2016,25
24/01/2016,25
24/01/2016,25
24/01/2016,50
24/01/2016,61
24/01/2016,46
24/01/2016,45
24/01/2016,65
24/01/2016,61
24/01/2016,52
24/01/2016,44
24/01/2016,46
24/01/2016,55
24/01/2016,54
24/01/2016,59
24/01/2016,43
24/01/2016,35
24/01/2016,35
24/01/2016,37
24/01/2016,39
24/01/2016,42
24/01/2016,74
24/01/2016,74
24/01/2016,72
24/01/2016,71
24/01/2016,72
24/01/2016,41
24/01/2016,43
24/01/2016,29
24/01/2016,18
24/01/2016,17
24/01/2016,18
24/01/2016,17
24/01/2016,17
24/01/2016,18
24/01/2016,24
24/01/2016,16
24/01/2016,19
24/01/2016,15
24/01/2016,17
24/01/2016,19
24/01/2016,11
24/01/2016,20
24/01/2016,14
24/01/2016,25
24/01/2016,28
24/01/2016,31
24/01/2016,28
24/01/2016,24
24/01/2016,30
24/01/2016,19
24/01/2016,19
24/01/2016,18
24/01/2016,22
24/01/2016,24
24/01/2016,48
24/01/2016,50
24/01/2016,52
24/01/2016,43
24/01/2016,49
24/01/2016,16
24/01/2016,12
24/01/2016,18
24/01/2016,23
24/01/2016,25
24/01/2016,25
24/01/2016,60
24/01/2016,20
24/01/2016,17
24/01/2016,20
24/01/2016,21
24/01/2016,19
24/01/2016,17
24/01/2016,18
24/01/2016,14
24/01/2016,22
24/01/2016,17
24/01/2016,-1
24/01/2016,8
24/01/2016,14
24/01/2016,11
24/01/2016,10
24/01/2016,36
24/01/2016,36
24/01/2016,48
24/01/2016,46
24/01/2016,43
24/01/2016,42
24/01/2016,34
24/01/2016,25
24/01/2016,23
24/01/2016,23
24/01/2016,22
24/01/2016,27
24/01/2016,20
24/01/2016,24
24/01/2016,34
24/01/2016,24
24/01/2016,27
24/01/2016,27
24/01/2016,17
24/01/2016,34
24/01/2016,20
24/01/2016,31
24/01/2016,31
24/01/2016,26
24/01/2016,29
24/01/2016,23
24/01/2016,23
24/01/2016,21
24/01/2016,28
24/01/2016,20
24/01/2016,31
24/01/2016,32
24/01/2016,22
24/01/2016,25
24/01/2016,28
24/01/2016,50
24/01/2016,46
24/01/2016,44
24/01/2016,39
24/01/2016,20
24/01/2016,60
24/01/2016,25
24/01/2016,27
24/01/2016,40
24/01/2016,42
24/01/2016,45
24/01/2016,21
24/01/2016,16
24/01/2016,18
24/01/2016,18
24/01/2016,28
24/01/2016,28
24/01/2016,18
24/01/2016,17
24/01/2016,28
24/01/2016,38
24/01/2016,31
24/01/2016,28
24/01/2016,28
24/01/2016,30
24/01/2016,36
24/01/2016,14
24/01/2016,20
24/01/2016,12
24/01/2016,10
24/01/2016,17
24/01/2016,17
24/01/2016,18
24/01/2016,18
24/01/2016,17
24/01/2016,15
24/01/2016,17
24/01/2016,15
24/01/2016,32
24/01/2016,35
24/01/2016,37
24/01/2016,33
24/01/2016,47
24/01/2016,30
24/01/2016,47
24/01/2016,45
24/01/2016,44
24/01/2016,47
24/01/2016,40
24/01/2016,47
24/01/2016,24
24/01/2016,19
24/01/2016,23
24/01/2016,27
24/01/2016,15
24/01/2016,21
24/01/2016,20
24/01/2016,79
24/01/2016,26
24/01/2016,34
24/01/2016,40
24/01/2016,37
24/01/2016,32
24/01/2016,17
24/01/2016,16
24/01/2016,19
24/01/2016,26
24/01/2016,15
24/01/2016,24
24/01/2016,30
24/01/2016,24
24/01/2016,24
24/01/2016,27
24/01/2016,32
24/01/2016,26
24/01/2016,28
24/01/2016,45
24/01/2016,42
24/01/2016,47
24/01/2016,50
24/01/2016,52
24/01/2016,60
24/01/2016,40
24/01/2016,49
24/01/2016,58
24/01/2016,41
24/01/2016,43
24/01/2016,43
24/01/2016,53
24/01/2016,49
24/01/2016,43
24/01/2016,53
24/01/2016,53
24/01/2016,44
24/01/2016,48
24/01/2016,46
24/01/2016,51
24/01/2016,53
24/01/2016,45
24/01/2016,38
24/01/2016,35
24/01/2016,24
24/01/2016,15
24/01/2016,24
24/01/2016,32
24/01/2016,25
24/01/2016,24
24/01/2016,28
24/01/2016,25
24/01/2016,34
24/01/2016,35
24/01/2016,44
24/01/2016,46
24/01/2016,46
24/01/2016,35
24/01/2016,37
24/01/2016,17
24/01/2016,19
24/01/2016,12
24/01/2016,18
24/01/2016,14
24/01/2016,15
24/01/2016,15
24/01/2016,18
24/01/2016,31
24/01/2016,34
24/01/2016,26
24/01/2016,26
24/01/2016,29
31/01/2016,49
31/01/2016,46
31/01/2016,54
31/01/2016,52
31/01/2016,30
31/01/2016,43
31/01/2016,29
31/01/2016,13
31/01/2016,35
31/01/2016,36
31/01/2016,24
31/01/2016,10
31/01/2016,12
31/01/2016,35
31/01/2016,34
31/01/2016,38
31/01/2016,30
31/01/2016,43
31/01/2016,36
31/01/2016,36
31/01/2016,15
31/01/2016,13
31/01/2016,24
31/01/2016,3
31/01/2016,32
31/01/2016,60
31/01/2016,60
31/01/2016,60
31/01/2016,43
31/01/2016,38
31/01/2016,31
31/01/2016,31
31/01/2016,12
31/01/2016,2
31/01/2016,38
31/01/2016,45
31/01/2016,46
31/01/2016,59
31/01/2016,55
31/01/2016,39
31/01/2016,49
31/01/2016,48
31/01/2016,52
31/01/2016,52
31/01/2016,45
31/01/2016,48
31/01/2016,54
31/01/2016,51
31/01/2016,50
31/01/2016,54
31/01/2016,59
31/01/2016,59
31/01/2016,50
31/01/2016,50
31/01/2016,52
31/01/2016,54
31/01/2016,60
31/01/2016,53
31/01/2016,49
31/01/2016,57
31/01/2016,56
31/01/2016,51
31/01/2016,19
31/01/2016,36
31/01/2016,13
31/01/2016,37
31/01/2016,28
31/01/2016,40
31/01/2016,35
31/01/2016,35
31/01/2016,32
31/01/2016,32
31/01/2016,58
31/01/2016,67
31/01/2016,55
31/01/2016,54
31/01/2016,69
31/01/2016,67
31/01/2016,60
31/01/2016,55
31/01/2016,54
31/01/2016,60
31/01/2016,62
31/01/2016,66
31/01/2016,52
31/01/2016,47
31/01/2016,49
31/01/2016,48
31/01/2016,48
31/01/2016,53
31/01/2016,75
31/01/2016,76
31/01/2016,73
31/01/2016,72
31/01/2016,74
31/01/2016,35
31/01/2016,41
31/01/2016,24
31/01/2016,33
31/01/2016,32
31/01/2016,36
31/01/2016,37
31/01/2016,32
31/01/2016,39
31/01/2016,44
31/01/2016,35
31/01/2016,39
31/01/2016,34
31/01/2016,30
31/01/2016,34
31/01/2016,30
31/01/2016,31
31/01/2016,28
31/01/2016,37
31/01/2016,41
31/01/2016,39
31/01/2016,42
31/01/2016,40
31/01/2016,42
31/01/2016,39
31/01/2016,40
31/01/2016,40
31/01/2016,44
31/01/2016,44
31/01/2016,56
31/01/2016,55
31/01/2016,58
31/01/2016,56
31/01/2016,54
31/01/2016,28
31/01/2016,24
31/01/2016,33
31/01/2016,32
31/01/2016,40
31/01/2016,37
31/01/2016,60
31/01/2016,33
31/01/2016,28
31/01/2016,36
31/01/2016,35
31/01/2016,32
31/01/2016,28
31/01/2016,33
31/01/2016,23
31/01/2016,33
31/01/2016,24
31/01/2016,23
31/01/2016,21
31/01/2016,29
31/01/2016,26
31/01/2016,25
31/01/2016,50
31/01/2016,50
31/01/2016,54
31/01/2016,53
31/01/2016,52
31/01/2016,50
31/01/2016,48
31/01/2016,41
31/01/2016,38
31/01/2016,39
31/01/2016,42
31/01/2016,44
31/01/2016,36
31/01/2016,44
31/01/2016,39
31/01/2016,21
31/01/2016,35
31/01/2016,24
31/01/2016,29
31/01/2016,38
31/01/2016,36
31/01/2016,32
31/01/2016,31
31/01/2016,36
31/01/2016,31
31/01/2016,37
31/01/2016,34
31/01/2016,32
31/01/2016,33
31/01/2016,33
31/01/2016,35
31/01/2016,35
31/01/2016,30
31/01/2016,18
31/01/2016,22
31/01/2016,52
31/01/2016,46
31/01/2016,40
31/01/2016,35
31/01/2016,33
31/01/2016,60
31/01/2016,38
31/01/2016,35
31/01/2016,42
31/01/2016,42
31/01/2016,47
31/01/2016,33
31/01/2016,31
31/01/2016,35
31/01/2016,25
31/01/2016,34
31/01/2016,39
31/01/2016,36
31/01/2016,33
31/01/2016,38
31/01/2016,48
31/01/2016,44
31/01/2016,42
31/01/2016,41
31/01/2016,44
31/01/2016,48
31/01/2016,31
31/01/2016,29
31/01/2016,27
31/01/2016,26
31/01/2016,30
31/01/2016,35
31/01/2016,36
31/01/2016,37
31/01/2016,38
31/01/2016,35
31/01/2016,33
31/01/2016,35
31/01/2016,44
31/01/2016,48
31/01/2016,49
31/01/2016,48
31/01/2016,48
31/01/2016,24
31/01/2016,48
31/01/2016,45
31/01/2016,39
31/01/2016,47
31/01/2016,38
31/01/2016,48
31/01/2016,28
31/01/2016,36
31/01/2016,27
31/01/2016,35
31/01/2016,35
31/01/2016,33
31/01/2016,35
31/01/2016,78
31/01/2016,37
31/01/2016,46
31/01/2016,51
31/01/2016,48
31/01/2016,45
31/01/2016,31
31/01/2016,29
31/01/2016,30
31/01/2016,34
31/01/2016,29
31/01/2016,35
31/01/2016,44
31/01/2016,43
31/01/2016,42
31/01/2016,42
31/01/2016,49
31/01/2016,45
31/01/2016,42
31/01/2016,52
31/01/2016,45
31/01/2016,54
31/01/2016,58
31/01/2016,58
31/01/2016,61
31/01/2016,51
31/01/2016,57
31/01/2016,60
31/01/2016,42
31/01/2016,54
31/01/2016,53
31/01/2016,55
31/01/2016,48
31/01/2016,54
31/01/2016,58
31/01/2016,59
31/01/2016,47
31/01/2016,50
31/01/2016,52
31/01/2016,56
31/01/2016,58
31/01/2016,53
31/01/2016,50
31/01/2016,31
31/01/2016,36
31/01/2016,32
31/01/2016,36
31/01/2016,44
31/01/2016,36
31/01/2016,36
